院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	アニミングシロップ0.04％	Animing	日新製薬－山形		シロップ：内服	0.04％10mL	1.05円／mL	後	抗ヒスタミン剤	441	クロルフェニラミンマレイン酸塩	chlorpheniramine maleate（JP）(chlorphenamine（INN）)	4419002Q1117	109360501	薬価収載2009.09.25				白糖，安息香酸，dl-リンゴ酸，香料，エタノール，黄色5号
	アバスチン点滴静注用100mg／4mL	Avastin	中外製薬		注射液：注射	100mg4mL1瓶	41,738.00円／瓶	生劇処	抗VEGFヒト化モノクローナル抗体	429	ベバシズマブ（遺伝子組換え）	bevacizumab（genetical recombination）（JAN）	4291413A1022	117780001	薬価収載2007.06.08				トレハロース，リン酸二水素ナトリウム一水和物，無水リン酸一水素ナトリウム，ポリソルベート20
	アバスチン点滴静注用400mg／16mL	Avastin	中外製薬		注射液：注射	400mg16mL1瓶	158,942.00円／瓶	生劇処	抗VEGFヒト化モノクローナル抗体	429	ベバシズマブ（遺伝子組換え）	bevacizumab（genetical recombination）（JAN）	4291413A2029	117781701	薬価収載2007.06.08				トレハロース，リン酸二水素ナトリウム一水和物，無水リン酸一水素ナトリウム，ポリソルベート20
	アフィニトール錠2.5mg	Afinitor	ノバルティスファーマ		錠：内服	2.5mg1錠	5,373.30円／錠	劇処	免疫抑制剤・抗悪性腫瘍剤（mTOR阻害剤）	429	エベロリムス	everolimus（JAN）	4291023F2027	122168801	薬価収載2012.11.30	NVR／LCL NVR LCL	白～微黄白		乳糖，ヒプロメロース，クロスポビドン，ジブチルヒドロキシトルエン，ステアリン酸マグネシウム
	アフィニトール錠5mg	Afinitor	ノバルティスファーマ		錠：内服	5mg1錠	10,410.20円／錠	劇処	免疫抑制剤・抗悪性腫瘍剤（mTOR阻害剤）	429	エベロリムス	everolimus（JAN）	4291023F1020	119809601	薬価収載2010.04.16	NVR／5 NVR5	白～微黄白		乳糖，ヒプロメロース，クロスポビドン，ジブチルヒドロキシトルエン，ステアリン酸マグネシウム
	アフィニトール分散錠2mg	Afinitor	ノバルティスファーマ		錠：内服	2mg1錠	4,249.20円／錠	劇処	免疫抑制剤・抗悪性腫瘍剤（mTOR阻害剤）	429	エベロリムス	everolimus（JAN）	4291023X1026	122263001	薬価収載2013.02.22	NVR／D2 NVR D2	白～微黄白		乳糖，D-マンニトール，セルロース，ヒプロメロース，クロスポビドン，ジブチルヒドロキシトルエン，無水ケイ酸，ステアリン酸マグネシウム
	アフィニトール分散錠3mg	Afinitor	ノバルティスファーマ		錠：内服	3mg1錠	6,218.30円／錠	劇処	免疫抑制剤・抗悪性腫瘍剤（mTOR阻害剤）	429	エベロリムス	everolimus（JAN）	4291023X2022	122264701	薬価収載2013.02.22	NVR／D3 NVR D3	白～微黄白		乳糖，D-マンニトール，セルロース，ヒプロメロース，クロスポビドン，ジブチルヒドロキシトルエン，無水ケイ酸，ステアリン酸マグネシウム
	アブラキサン点滴静注用100mg	Abraxane	大鵬薬品工業		静注用：注射	100mg1瓶	48,884.00円／瓶	生特毒処	抗悪性腫瘍剤	424	パクリタキセル	paclitaxel（JAN）	4240409D1023	119701301	薬価収載2010.09.17				人血清アルブミン
	アミヴィッド静注	Amyvid	富士フイルムRIファーマ		注射液：注射			処	放射性医薬品・アミロイドイメージング剤	430	フロルベタピル（18F）	florbetapir（18F）（INN）	43004A2A1029						アスコルビン酸ナトリウム，無水エタノール，生理食塩液
	アムノレイク錠2mg	Amnolake	東光薬品工業	日本新薬	錠：内服	2mg1錠	3,419.30円／錠	劇処	合成レチノイド	429	タミバロテン	tamibarotene（JAN）	4291014F1021	116657601	薬価収載2005.06.03	〓402	白		乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	アラノンジー静注用250mg	Arranon G	ノバルティスファーマ		注射液：注射	250mg50mL1瓶	53,926.00円／瓶	劇処	抗悪性腫瘍剤	422	ネララビン	nelarabine（JAN）	4229402A1028	118224801，118224802	薬価収載2007.12.14				塩化ナトリウム，塩酸（pH調節剤），水酸化ナトリウム（pH調節剤）
	アリミデックス錠1mg	Arimidex	アストラゼネカ		錠：内服	1mg1錠	403.60円／錠	劇処	アロマターゼ阻害・閉経後乳癌治療剤	429	アナストロゾール	anastrozole（JAN）	4291010F1031	113887001	薬価収載2006.06.09	Adx1／〓	白		乳糖水和物，ポビドン，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール300，酸化チタン
	アリムタ注射用100mg	Alimta	日本イーライリリー		注射用：注射	100mg1瓶	44,248.00円／瓶	劇処	代謝拮抗性抗悪性腫瘍剤	422	ペメトレキセドナトリウム水和物	pemetrexed sodium hydrate（JAN）	4229401D2026	119326801	薬価収載2009.09.18				D-マンニトール，pH調節剤
	アリムタ注射用500mg	Alimta	日本イーライリリー		注射用：注射	500mg1瓶	185,374.00円／瓶	劇処	代謝拮抗性抗悪性腫瘍剤	422	ペメトレキセドナトリウム水和物	pemetrexed sodium hydrate（JAN）	4229401D1020	117735001	薬価収載2007.01.19				D-マンニトール，pH調節剤
	アリメジンシロップ0.05％	Alimezine	ニプロファーマ	第一三共	シロップ：内服	0.05％10mL	2.21円／mL		フェノチアジン系抗ヒスタミン剤	441	アリメマジン酒石酸塩	alimemazine tartrate（JP）	4413003Q1037	109324702	薬価収載2008.06.20				精製白糖，クエン酸水和物，濃グリセリン，マクロゴール400，エタノール，乾燥亜硫酸ナトリウム，没食子酸プロピル，赤色102号，香料，バニリン，プロピレングリコール
	アルケラン錠2mg	Alkeran	アスペンジャパン		錠：内服	2mg1錠	177.60円／錠	毒処	造血幹細胞移植前処置・抗多発性骨髄腫アルキル化剤	421	メルファラン	melphalan（JP）	4219002F1034	109044402，109044403	薬価収載2007.12.21	GX EH3／A	白		結晶セルロース，クロスポビドン，ステアリン酸マグネシウム，軽質無水ケイ酸，酸化チタン，ヒプロメロース，マクロゴール400
	アルケラン静注用50mg	Alkeran	アスペンジャパン		静注用：注射	50mg1瓶（溶解液付）	7,929.00円／瓶	毒処	造血幹細胞移植前処置・抗多発性骨髄腫アルキル化剤	421	メルファラン	melphalan（JP）	4219403F1023	114333101，114333102	薬価収載2001.06.01				ポビドンK12，塩酸（pH調節剤），プロピレングリコール，エタノール，クエン酸ナトリウム水和物
	アルジキサール錠5	Ulgixal	武田テバファーマ	武田薬品工業	錠：内服	5mg1錠	17.20円／錠	後局	アレルギー性疾患治療剤	449	ペミロラストカリウム	pemirolast potassium（JP）	4490011F2044	115211101，115211102	薬価収載2003.07.04	t35 t035 5mg	微黄白～帯黄白	○	カルメロースカルシウム，ステアリン酸カルシウム，沈降炭酸カルシウム，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース
	アルジキサール錠10	Ulgixal	武田テバファーマ	武田薬品工業	錠：内服	10mg1錠	34.80円／錠	後局	アレルギー性疾患治療剤	449	ペミロラストカリウム	pemirolast potassium（JP）	4490011F1048	115212801，115212802	薬価収載2003.07.04	t36 t036 10mg	帯黄白	○	カルメロースカルシウム，軽質無水ケイ酸，ステアリン酸カルシウム，沈降炭酸カルシウム，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース
	アルピード錠10	Alpeed	ダイト	セオリアファーマ，武田薬品工業	錠：内服	10mg1錠	49.40円／錠	後	アレルギー性疾患治療剤	449	エピナスチン塩酸塩	epinastine hydrochloride（JAN）	4490014F1050	114851001	薬価収載2002.07.05	DK409	白～微黄		アクリル酸エチル・メタクリル酸メチルコポリマー，軽質無水ケイ酸，結晶セルロース，酸化チタン，ステアリン酸マグネシウム，タルク，低置換度ヒドロキシプロピルセルロース，トウモロコシデンプン，乳糖水和物，ヒプロメロース
	アルピード錠20	Alpeed	ダイト	セオリアファーマ，武田薬品工業	錠：内服	20mg1錠	58.20円／錠	後	アレルギー性疾患治療剤	449	エピナスチン塩酸塩	epinastine hydrochloride（JAN）	4490014F2080	114861901	薬価収載2002.07.05	DK410	白～微黄		アクリル酸エチル・メタクリル酸メチルコポリマー，軽質無水ケイ酸，結晶セルロース，酸化チタン，ステアリン酸マグネシウム，タルク，低置換度ヒドロキシプロピルセルロース，トウモロコシデンプン，乳糖水和物，ヒプロメロース
	アレギサール錠5mg	Alegysal	ニプロESファーマ		錠：内服	5mg1錠	43.00円／錠	局	アレルギー性疾患治療剤	449	ペミロラストカリウム	pemirolast potassium（JP）	4490011F2028	109528902，109528904，109528905	薬価収載1994.12.09	〓227	微黄白～帯黄白	○	乳糖水和物，部分アルファー化デンプン，ヒドロキシプロピルセルロース，セルロース，無水ケイ酸，ステアリン酸マグネシウム
	アレギサール錠10mg	Alegysal	ニプロESファーマ		錠：内服	10mg1錠	73.60円／錠	局	アレルギー性疾患治療剤	449	ペミロラストカリウム	pemirolast potassium（JP）	4490011F1021	109526502，109526504，109526505		〓226	帯黄白	○	乳糖水和物，部分アルファー化デンプン，ヒドロキシプロピルセルロース，セルロース，無水ケイ酸，ステアリン酸マグネシウム
	アレギサールドライシロップ0.5％	Alegysal	ニプロESファーマ		ドライシロップ：内服	0.5％1g	66.80円／g	局	アレルギー性疾患治療剤	449	ペミロラストカリウム	pemirolast potassium（JP）	4490011R1079	109530204，109530205	薬価収載2008.12.19				白糖，クエン酸ナトリウム水和物
	アレグラOD錠60mg	Allegra	サノフィ		口腔内崩壊錠：内服	60mg1錠	57.40円／錠		アレルギー性疾患治療剤	449	フェキソフェナジン塩酸塩	fexofenadine hydrochloride（JP）	4490023F3027	120687601	薬価収載2011.06.24				アミノアルキルメタクリレートコポリマーE，乳糖水和物，結晶セルロース，結晶セルロース（粒），ステアリン酸マグネシウム，ポビドン，クロスポビドン，香料，含水二酸化ケイ素，アスパルテーム（L-フェニルアラニン化合物）
	アレグラ錠30mg	Allegra	サノフィ		錠：内服	30mg1錠	45.40円／錠	局	アレルギー性疾患治療剤	449	フェキソフェナジン塩酸塩	fexofenadine hydrochloride（JP）	4490023F2020	117703901	薬価収載2006.12.01	〓／03 〓03	薄橙		結晶セルロース，部分アルファー化デンプン，クロスカルメロースナトリウム，ステアリン酸マグネシウム，軽質無水ケイ酸，ヒプロメロース，ポビドン，酸化チタン，マクロゴール400，三二酸化鉄，黄色三二酸化鉄
	アレグラ錠60mg	Allegra	サノフィ		錠：内服	60mg1錠	57.40円／錠	局	アレルギー性疾患治療剤	449	フェキソフェナジン塩酸塩	fexofenadine hydrochloride（JP）	4490023F1024	113807801	薬価収載2000.11.17	〓／06 〓06	薄橙		結晶セルロース，部分アルファー化デンプン，クロスカルメロースナトリウム，ステアリン酸マグネシウム，軽質無水ケイ酸，ヒプロメロース，ポビドン，酸化チタン，マクロゴール400，三二酸化鉄，黄色三二酸化鉄
	アレグラドライシロップ5％	Allegra	サノフィ		ドライシロップ：内服	5％1g	113.40円／g		アレルギー性疾患治療剤	449	フェキソフェナジン塩酸塩	fexofenadine hydrochloride（JP）	4490023R2027	123396401	薬価収載2014.04.17				エチルセルロース，ジオクチルソジウムスルホサクシネート，含水二酸化ケイ素，精製白糖，キサンタンガム，香料
	アレサガテープ4mg	Allesaga	久光製薬		貼付剤：外用	4mg1枚	67.50円／枚	処	アレルギー性疾患治療剤	449	エメダスチンフマル酸塩	emedastine fumarate（JP）	4490700S1029	126071701	薬価収載2018.04.18	HP3204T	淡褐～褐		脂環族飽和炭化水素樹脂，ジブチルヒドロキシトルエン，スチレン・イソプレン・スチレンブロック共重合体，ポリイソブチレン，流動パラフィン，その他1成分
	アレサガテープ8mg	Allesaga	久光製薬		貼付剤：外用	8mg1枚	93.10円／枚	処	アレルギー性疾患治療剤	449	エメダスチンフマル酸塩	emedastine fumarate（JP）	4490700S2025	126072401	薬価収載2018.04.18	HP3208T	淡褐～褐		脂環族飽和炭化水素樹脂，ジブチルヒドロキシトルエン，スチレン・イソプレン・スチレンブロック共重合体，ポリイソブチレン，流動パラフィン，その他1成分
