院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	ザルコニンN消毒液0.1	Zalkonin N	健栄製薬		液：外用				殺菌消毒剤	732	ベンザルコニウム塩化物	benzalkonium chloride（JP）	732470AQ1037						亜硝酸ジシクロヘキシルアミン，エタノール，炭酸水素ナトリウム，プロピレングリコール
	サルプレップ配合内用液	Sulprep	日本製薬	武田薬品工業	液：内服	480mL1瓶	1,011.60円／瓶	処	経口腸管洗浄剤	799	サルプレップ配合内用液	Sulprep	7990104S1029	128432401	薬価収載2021.04.21				安息香酸ナトリウム，タウマチン，スクラロース，サッカリンナトリウム水和物，グリシン，DL-リンゴ酸，クエン酸水和物，香料
	酸素	Oxygen	日本エア・リキード		その他：その他			局	医療用ガス	799	酸素	oxygen（JP）	799070EX1046						
	酸素	Oxygen	エア・ウォーター		その他：その他			局	医療用ガス	799	酸素	oxygen（JP）	799070EX1038						
	酸素	Oxygen	大陽日酸		その他：その他			局	医療用ガス	799	酸素	oxygen（JP）	799070EX1062						
	ジアグノグリーン注射用25mg	Diagnogreen	第一三共		注射用：注射	25mg1瓶（溶解液付）	569.00円／瓶	処	肝・循環機能検査用試薬，センチネルリンパ節同定用薬，蛍光造影剤（眼底，血管）	722，729	インドシアニングリーン	indocyanine green（JAN）	7224400A1034	111961902	薬価収載2008.06.20				
	酒石酸	Tartaric acid	司生堂製薬		末：内服	10g	2.70円／g	局	矯味剤	714	酒石酸	tartaric acid（JP）	7149009X1101	111742420					
	酒石酸「ケンエー」	Tartaric Acid	健栄製薬		末：内服	10g	2.70円／g	局	矯味剤	714	酒石酸	tartaric acid（JP）	7149009X1063	111742405					
	酒石酸「コザカイ・M」	Tartaric Acid	小堺製薬	吉田製薬	末：内服	10g	2.74円／g	局	矯味剤	714	酒石酸	tartaric acid（JP）	7149009X1071	111742406，111742418					
	酒石酸「ニッコー」	Tartaric Acid「NIKKO」	日興製薬		末：内服	10g	2.74円／g	局	矯味剤	714	酒石酸	tartaric acid（JP）	7149009X1209	111742407，111742408					
	酒石酸「ヤマゼン」	Tartaric Acid“Yamazen”	山善製薬		末：内服	10g	2.70円／g	局	矯味剤	714	酒石酸	tartaric acid（JP）	7149009X1152	111742409					
	親水クリーム（JG）	Hydrophilic Cream	日本ジェネリック		クリーム：外用	10g	2.24円／g	局	軟膏基剤	712	親水クリーム	hydrophilic cream（JP）	7122704X1234	118822601	薬価収載2014.12.12				
	親水クリーム「コザカイ・M」	Hydrophilic Ointment	小堺製薬		クリーム：外用	10g	2.03円／g	局	軟膏基剤	712	親水クリーム	hydrophilic cream（JP）	7122704X1242	111709721	薬価収載2014.12.12				
	親水クリーム「シオエ」	Hydrophilic Cream	シオエ製薬	日本新薬	クリーム：外用	10g	2.24円／g	局	軟膏基剤	712	親水クリーム	hydrophilic cream（JP）	7122704X1277	111709703	薬価収載2015.06.19				
	親水クリーム「東豊」	Hydrophilic Ointment	東豊薬品	日医工	クリーム：外用	10g	2.24円／g	局	軟膏基剤	712	親水クリーム	hydrophilic cream（JP）	7122704X1250	111709714，111709718，111709725	薬価収載2014.12.12				
	親水クリーム「ニッコー」	Hydrophilic Cream「NIKKO」	日興製薬	丸石製薬，健栄製薬，日興製薬販売	クリーム：外用	10g	2.24円／g	局	軟膏基剤	712	親水クリーム	hydrophilic cream（JP）	7122704X1269	111709706，111709709，111709711，111709712	薬価収載2014.12.12				
	親水クリーム「ホエイ」	Hydrophilic Cream	マイラン製薬	ニプロ，ファイザー	クリーム：外用	10g	2.16円／g	局	軟膏基剤	712	親水クリーム	hydrophilic cream（JP）	7122704X1285	111709704，111709726	薬価収載2015.06.19				
	親水クリーム「ヨシダ」	Hydrophilic Cream	吉田製薬		クリーム：外用	10g	2.41円／g	局	軟膏基剤	712	親水クリーム	hydrophilic cream（JP）	7122704X1293	111709710	薬価収載2015.06.19				
	親水ワセリン	Hydrophilic Petrolatum	司生堂製薬		その他（外用原体）：外用	10g	2.02円／g	局	軟膏基剤	712	親水ワセリン	hydrophilic petrolatum（JP）	7121702X1025	117169301					
	親水ワセリン	Hydrophilic Petrolatum	日興製薬	丸石製薬，健栄製薬，日興製薬販売	その他（外用原体）：外用	10g	2.02円／g	局	軟膏基剤	712	親水ワセリン	hydrophilic petrolatum（JP）	7121702X1033	111695302，111695303，111695304，111695305					ジブチルヒドロキシトルエン
	親水ワセリン「ホエイ」		マイラン製薬	ファイザー	その他（外用原体）：外用	10g	2.02円／g	局	軟膏基剤	712	親水ワセリン	hydrophilic petrolatum（JP）	7121702X1041	111695301，111695307					
	診断用アレルゲン皮内エキス「トリイ」アサ布1：1,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1030	180000501	薬価収載2009.09.25				フェノール，塩化ナトリウム
	診断用アレルゲン皮内エキス「トリイ」アジ1：1,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1048	180002901	薬価収載2009.09.25				フェノール，塩化ナトリウム
	診断用アレルゲン皮内エキス「トリイ」アスペルギルス1：10,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1056	180004301	薬価収載2009.09.25				濃グリセリン，フェノール，塩化ナトリウム，リン酸二水素カリウム，無水リン酸一水素ナトリウム
	診断用アレルゲン皮内エキス「トリイ」アルテルナリア1：10,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1064	180007401	薬価収載2009.09.25				濃グリセリン，フェノール，塩化ナトリウム，リン酸二水素カリウム，無水リン酸一水素ナトリウム
	診断用アレルゲン皮内エキス「トリイ」イースト（パン種）1：1,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1080	180009801	薬価収載2009.09.25				フェノール，塩化ナトリウム
	診断用アレルゲン皮内エキス「トリイ」イカ1：1,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1072	180010401	薬価収載2009.09.25				フェノール，塩化ナトリウム
	診断用アレルゲン皮内エキス「トリイ」イネワラ1：1,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1099	180014201	薬価収載2009.09.25				フェノール，塩化ナトリウム
	診断用アレルゲン皮内エキス「トリイ」イワシ1：1,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1102	180015901	薬価収載2009.09.25				フェノール，塩化ナトリウム
	診断用アレルゲン皮内エキス「トリイ」エダマメ1：1,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1110	180026501	薬価収載2009.09.25				フェノール，塩化ナトリウム
	診断用アレルゲン皮内エキス「トリイ」エビ1：1,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1129	180027201	薬価収載2009.09.25				フェノール，塩化ナトリウム
	診断用アレルゲン皮内エキス「トリイ」大麦1：1,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1137	180028901	薬価収載2009.09.25				フェノール，塩化ナトリウム
	診断用アレルゲン皮内エキス「トリイ」カツオ1：1,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1145	180031901	薬価収載2009.09.25				フェノール，塩化ナトリウム
	診断用アレルゲン皮内エキス「トリイ」カナムグラ花粉1：1,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1153	180032601	薬価収載2009.09.25				フェノール，塩化ナトリウム
	診断用アレルゲン皮内エキス「トリイ」カニ1：1,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1161	180033301	薬価収載2009.09.25				フェノール，塩化ナトリウム
	診断用アレルゲン皮内エキス「トリイ」カポック1：1,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1170	180034001	薬価収載2009.09.25				フェノール，塩化ナトリウム
	診断用アレルゲン皮内エキス「トリイ」カモガヤ花粉1：1,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1188	180037101	薬価収載2009.09.25				フェノール，塩化ナトリウム
	診断用アレルゲン皮内エキス「トリイ」カンジダ1：10,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1196	180039501	薬価収載2009.09.25				濃グリセリン，フェノール，塩化ナトリウム，リン酸二水素カリウム，無水リン酸一水素ナトリウム
	診断用アレルゲン皮内エキス「トリイ」キヌ1：1,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1200	180041801	薬価収載2009.09.25				フェノール，塩化ナトリウム
	診断用アレルゲン皮内エキス「トリイ」クラドスポリウム1：10,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1218	180049401	薬価収載2009.09.25				濃グリセリン，フェノール，塩化ナトリウム，リン酸二水素カリウム，無水リン酸一水素ナトリウム
	診断用アレルゲン皮内エキス「トリイ」クリ1：1,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1226	180050001	薬価収載2009.09.25				フェノール，塩化ナトリウム
	診断用アレルゲン皮内エキス「トリイ」小麦粉1：1,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1234	180055501	薬価収載2009.09.25				フェノール，塩化ナトリウム
	診断用アレルゲン皮内エキス「トリイ」米1：1,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1242	180056201	薬価収載2009.09.25				フェノール，塩化ナトリウム
	診断用アレルゲン皮内エキス「トリイ」サバ1：1,000		鳥居薬品		注射液：注射	2mL1瓶	4,374.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290400A1250	180066101	薬価収載2009.09.25				フェノール，塩化ナトリウム
