type,code,ingredient,norm,v1,v2,v3,name,maker,generic,brand,authorized,price,deadline,note
内用薬,2329021F2036,レバミピド,１００ｍｇ１錠,,,,レバミピドＯＤ錠１００ｍｇ「ＹＤ」,陽進堂,後発品,,,10.10 ,,
内用薬,2329022H1019,オメプラゾール,２０ｍｇ１錠,,,,オメプラゾール２０ｍｇ腸溶錠,,後発品,,,36.20 ,,
内用薬,2329022H1043,オメプラゾール,２０ｍｇ１錠,局,,,オメプラール錠２０,アストラゼネカ,,先発品,○,90.50 ,,
内用薬,2329022H1051,オメプラゾール,２０ｍｇ１錠,局,,,オメプラゾン錠２０ｍｇ,田辺三菱製薬,,先発品,○,90.50 ,,
内用薬,2329022H2015,オメプラゾール,１０ｍｇ１錠,,,,オメプラゾール１０ｍｇ腸溶錠,,後発品,,,23.50 ,,
内用薬,2329022H2023,オメプラゾール,１０ｍｇ１錠,局,,,オメプラール錠１０,アストラゼネカ,,先発品,○,58.70 ,,
内用薬,2329022H2031,オメプラゾール,１０ｍｇ１錠,局,,,オメプラゾン錠１０ｍｇ,田辺三菱製薬,,先発品,○,58.70 ,,
内用薬,2329023F1012,ランソプラゾール,１５ｍｇ１錠,,,,ランソプラゾール１５ｍｇ腸溶性口腔内崩壊錠,,後発品,,,23.00 ,,
内用薬,2329023F1020,ランソプラゾール,１５ｍｇ１錠,局,,,タケプロンＯＤ錠１５,武田テバ薬品,,先発品,○,57.60 ,,
内用薬,2329023F2019,ランソプラゾール,３０ｍｇ１錠,,,,ランソプラゾール３０ｍｇ腸溶性口腔内崩壊錠,,後発品,,,34.10 ,,
内用薬,2329023F2027,ランソプラゾール,３０ｍｇ１錠,局,,,タケプロンＯＤ錠３０,武田テバ薬品,,先発品,○,100.40 ,,
内用薬,2329023F2043,ランソプラゾール,３０ｍｇ１錠,局,,,ランソプラゾールＯＤ錠３０ｍｇ「ＤＫ」,大興製薬,後発品,,,40.20 ,,
内用薬,2329023F2078,ランソプラゾール,３０ｍｇ１錠,局,,,ランソプラゾールＯＤ錠３０ｍｇ「トーワ」,東和薬品,後発品,,,40.20 ,,
内用薬,2329023F2086,ランソプラゾール,３０ｍｇ１錠,局,,,ランソプラゾールＯＤ錠３０ｍｇ「ＪＧ」,日本ジェネリック,後発品,,,40.20 ,,
内用薬,2329023F2094,ランソプラゾール,３０ｍｇ１錠,局,,,ランソプラゾールＯＤ錠３０ｍｇ「日医工」,日医工,後発品,,,40.20 ,,
内用薬,2329023F2108,ランソプラゾール,３０ｍｇ１錠,局,,,ランソプラゾールＯＤ錠３０ｍｇ「サワイ」,沢井製薬,後発品,,,40.20 ,,
内用薬,2329023F2116,ランソプラゾール,３０ｍｇ１錠,局,,,ランソプラゾールＯＤ錠３０ｍｇ「ケミファ」,シオノケミカル,後発品,,,40.20 ,,
内用薬,2329023F2140,ランソプラゾール,３０ｍｇ１錠,局,,,ランソプラゾールＯＤ錠３０ｍｇ「武田テバ」,武田テバファーマ,後発品,,,40.20 ,,
内用薬,2329023M1011,ランソプラゾール,１５ｍｇ１カプセル,,,,ランソプラゾール１５ｍｇ腸溶カプセル,,後発品,,,23.00 ,,
内用薬,2329023M1020,ランソプラゾール,１５ｍｇ１カプセル,局,,,タケプロンカプセル１５,武田テバ薬品,,先発品,○,57.60 ,,
内用薬,2329023M2026,ランソプラゾール,３０ｍｇ１カプセル,局,,,タケプロンカプセル３０,武田テバ薬品,,先発品,○,100.40 ,,
内用薬,2329023M2042,ランソプラゾール,３０ｍｇ１カプセル,局,,,タピゾールカプセル３０,武田テバファーマ,後発品,,,40.20 ,R3.3.31まで,
内用薬,2329023M2077,ランソプラゾール,３０ｍｇ１カプセル,局,,,ランソプラゾールカプセル３０ｍｇ「アメル」,共和薬品工業,後発品,,,40.20 ,,
内用薬,2329023M2115,ランソプラゾール,３０ｍｇ１カプセル,局,,,ランソプラゾールカプセル３０ｍｇ「タカタ」,高田製薬,後発品,,,40.20 ,,
内用薬,2329023M2123,ランソプラゾール,３０ｍｇ１カプセル,局,,,ランソプラゾールカプセル３０ｍｇ「トーワ」,東和薬品,後発品,,,40.20 ,,
内用薬,2329023M2131,ランソプラゾール,３０ｍｇ１カプセル,局,,,ランソプラゾールカプセル３０ｍｇ「ＪＧ」,大興製薬,後発品,,,40.20 ,,
内用薬,2329023M2140,ランソプラゾール,３０ｍｇ１カプセル,局,,,ランソプラゾールカプセル３０ｍｇ「サワイ」,沢井製薬,後発品,,,40.20 ,,
内用薬,2329023M2158,ランソプラゾール,３０ｍｇ１カプセル,局,,,ランソプラゾールカプセル３０ｍｇ「ケミファ」,シオノケミカル,後発品,,,40.20 ,,
内用薬,2329023M2166,ランソプラゾール,３０ｍｇ１カプセル,局,,,ランソプラゾールカプセル３０ｍｇ「日医工」,日医工,後発品,,,40.20 ,,
内用薬,2329023M2174,ランソプラゾール,３０ｍｇ１カプセル,局,,,ランソプラゾールカプセル３０ｍｇ「武田テバ」,武田テバファーマ,後発品,,,40.20 ,,R2.12.11収載
内用薬,2329024F1025,ミソプロストール,２００μｇ１錠,,,,サイトテック錠２００,ファイザー,,先発品,,31.20 ,,
内用薬,2329024F2021,ミソプロストール,１００μｇ１錠,,,,サイトテック錠１００,ファイザー,,先発品,,18.00 ,,
内用薬,2329026D1031,エカベトナトリウム水和物,６６．７％１ｇ,局,,,ガストローム顆粒６６．７％,田辺三菱製薬,,先発品,○,16.80 ,,
内用薬,2329026D1058,エカベトナトリウム水和物,６６．７％１ｇ,局,,,エカベトＮａ顆粒６６．７％「ＮＳ」,日新製薬（山形）,後発品,,,10.70 ,,
内用薬,2329026D1082,エカベトナトリウム水和物,６６．７％１ｇ,局,,,エカベトＮａ顆粒６６．７％「ＹＤ」,陽進堂,後発品,,,10.70 ,,
内用薬,2329026D1090,エカベトナトリウム水和物,６６．７％１ｇ,局,,,エカベトＮａ顆粒６６．７％「サワイ」,沢井製薬,後発品,,,10.70 ,,
内用薬,2329026D1112,エカベトナトリウム水和物,６６．７％１ｇ,局,,,エカベトＮａ顆粒６６．７％「トーワ」,東和薬品,後発品,,,10.70 ,R3.3.31まで,
内用薬,2329026D1139,エカベトナトリウム水和物,６６．７％１ｇ,局,,,エカベトＮａ顆粒６６．７％「ファイザー」,マイラン製薬,後発品,,,10.70 ,R3.3.31まで,
内用薬,2329027D1028,ポラプレジンク,１５％１ｇ,局,,,プロマック顆粒１５％,ゼリア新薬工業,,先発品,○,50.00 ,,
内用薬,2329027D1044,ポラプレジンク,１５％１ｇ,,,,ポラプレジンク顆粒１５％「ＣＨ」,長生堂製薬,後発品,,,36.30 ,,
内用薬,2329027D1052,ポラプレジンク,１５％１ｇ,,,,ポラプレジンク顆粒１５％「ＮＳ」,日新製薬（山形）,後発品,,,36.30 ,,
内用薬,2329027D1079,ポラプレジンク,１５％１ｇ,,,,ポラプレジンク顆粒１５％「ＹＤ」,陽進堂,後発品,,,36.30 ,,
内用薬,2329027D1087,ポラプレジンク,１５％１ｇ,,,,ポラプレジンク顆粒１５％「タイヨー」,大興製薬,後発品,,,36.30 ,,
内用薬,2329027D1109,ポラプレジンク,１５％１ｇ,,,,ポラプレジンク顆粒１５％「ファイザー」,マイラン製薬,後発品,,,36.30 ,,
内用薬,2329027F1029,ポラプレジンク,７５ｍｇ１錠,,,,プロマックＤ錠７５,ゼリア新薬工業,,先発品,○,26.60 ,,
内用薬,2329027F1037,ポラプレジンク,７５ｍｇ１錠,,,,ポラプレジンクＯＤ錠７５ｍｇ「サワイ」,沢井製薬,後発品,,,14.40 ,,
内用薬,2329027F1045,ポラプレジンク,７５ｍｇ１錠,,,,ポラプレジンクＯＤ錠７５ｍｇ「ＪＧ」,長生堂製薬,後発品,,,14.40 ,,
内用薬,2329028F1015,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールナトリウム１０ｍｇ錠,,後発品,,,14.30 ,,
内用薬,2329028F1023,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,パリエット錠１０ｍｇ,エーザイ,,先発品,○,86.10 ,,
内用薬,2329028F1031,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールＮａ錠１０ｍｇ「ＡＡ」,あすか製薬,後発品,,,46.30 ,,
内用薬,2329028F1040,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールＮａ錠１０ｍｇ「ＢＭＤ」,アルフレッサファーマ,後発品,,,46.30 ,R3.3.31まで,
内用薬,2329028F1058,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールＮａ錠１０ｍｇ「ＪＧ」,日本ジェネリック,後発品,,,33.80 ,,
内用薬,2329028F1066,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールＮａ錠１０ｍｇ「ＹＤ」,陽進堂,後発品,,,33.80 ,,
内用薬,2329028F1082,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールＮａ錠１０ｍｇ「杏林」,キョーリンリメディオ,後発品,,,46.30 ,,
内用薬,2329028F1104,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールＮａ錠１０ｍｇ「サワイ」,沢井製薬,後発品,,,46.30 ,,
内用薬,2329028F1112,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールＮａ錠１０ｍｇ「トーワ」,東和薬品,後発品,,,46.30 ,,
内用薬,2329028F1120,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールＮａ錠１０ｍｇ「日新」,日新製薬（山形）,後発品,,,46.30 ,,
内用薬,2329028F1147,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールＮａ塩錠１０ｍｇ「オーハラ」,大原薬品工業,後発品,,,46.30 ,,
内用薬,2329028F1155,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールＮａ塩錠１０ｍｇ「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,後発品,,,46.30 ,,
内用薬,2329028F1171,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールナトリウム錠１０ｍｇ「ＦＦＰ」,シオノケミカル,後発品,,,33.80 ,R3.3.31まで,
内用薬,2329028F1180,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールナトリウム錠１０ｍｇ「ＮＰ」,ニプロ,後発品,,,33.80 ,,
内用薬,2329028F1198,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールナトリウム錠１０ｍｇ「ＴＣＫ」,辰巳化学,後発品,,,46.30 ,,
内用薬,2329028F1201,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールナトリウム錠１０ｍｇ「科研」,ダイト,後発品,,,46.30 ,,
内用薬,2329028F1210,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールナトリウム錠１０ｍｇ「ケミファ」,日本ケミファ,後発品,,,46.30 ,,
内用薬,2329028F1228,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールナトリウム錠１０ｍｇ「サンド」,サンド,後発品,,,33.80 ,,
内用薬,2329028F1236,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールナトリウム錠１０ｍｇ「日医工」,日医工,後発品,,,33.80 ,,
内用薬,2329028F1244,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールナトリウム錠１０ｍｇ「タイヨー」,大興製薬,後発品,,,33.80 ,,
内用薬,2329028F1252,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールＮａ錠１０ｍｇ「ファイザー」,ファイザー,後発品,,,46.30 ,,
内用薬,2329028F1260,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールナトリウム錠１０ｍｇ「ゼリア」,ゼリア新薬工業,後発品,,,46.30 ,,
内用薬,2329028F1279,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールＮａ錠１０ｍｇ「ＴＹＫ」,武田テバ薬品,後発品,,,46.30 ,R2.9.30まで,
内用薬,2329028F1295,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールＮａ錠１０ｍｇ「武田テバ」,武田テバ薬品,後発品,,,46.30 ,,
内用薬,2329028F1309,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールＮａ錠１０ｍｇ「ニプロ」,ニプロＥＳファーマ,後発品,,,46.30 ,,
内用薬,2329028F1317,ラベプラゾールナトリウム,１０ｍｇ１錠,,,,ラベプラゾールＮａ錠１０ｍｇ「ＡＦＰ」,アルフレッサファーマ,後発品,,,46.30 ,,R2.11.18収載
内用薬,2329028F2011,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールナトリウム２０ｍｇ錠,,後発品,,,43.10 ,,
内用薬,2329028F2020,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,パリエット錠２０ｍｇ,エーザイ,,先発品,○,162.40 ,,
内用薬,2329028F2038,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールＮａ錠２０ｍｇ「ＡＡ」,あすか製薬,後発品,,,90.80 ,,
内用薬,2329028F2054,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールＮａ錠２０ｍｇ「ＪＧ」,日本ジェネリック,後発品,,,62.60 ,,
内用薬,2329028F2089,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールＮａ錠２０ｍｇ「杏林」,キョーリンリメディオ,後発品,,,62.60 ,,
内用薬,2329028F2100,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールＮａ錠２０ｍｇ「サワイ」,沢井製薬,後発品,,,90.80 ,,
内用薬,2329028F2119,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールＮａ錠２０ｍｇ「トーワ」,東和薬品,後発品,,,90.80 ,,
内用薬,2329028F2127,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールＮａ錠２０ｍｇ「日新」,日新製薬（山形）,後発品,,,90.80 ,,
内用薬,2329028F2143,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールＮａ塩錠２０ｍｇ「オーハラ」,大原薬品工業,後発品,,,90.80 ,,
内用薬,2329028F2151,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールＮａ塩錠２０ｍｇ「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,後発品,,,90.80 ,,
内用薬,2329028F2178,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールナトリウム錠２０ｍｇ「ＦＦＰ」,シオノケミカル,後発品,,,62.60 ,R3.3.31まで,
内用薬,2329028F2186,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールナトリウム錠２０ｍｇ「ＮＰ」,ニプロ,後発品,,,62.60 ,,
内用薬,2329028F2194,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールナトリウム錠２０ｍｇ「ＴＣＫ」,辰巳化学,後発品,,,90.80 ,,
内用薬,2329028F2208,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールナトリウム錠２０ｍｇ「科研」,ダイト,後発品,,,90.80 ,,
内用薬,2329028F2216,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールナトリウム錠２０ｍｇ「ケミファ」,日本ケミファ,後発品,,,90.80 ,,
内用薬,2329028F2224,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールナトリウム錠２０ｍｇ「サンド」,サンド,後発品,,,62.60 ,,
内用薬,2329028F2232,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールナトリウム錠２０ｍｇ「日医工」,日医工,後発品,,,62.60 ,,
内用薬,2329028F2240,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールナトリウム錠２０ｍｇ「タイヨー」,大興製薬,後発品,,,62.60 ,,
内用薬,2329028F2259,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールＮａ錠２０ｍｇ「ファイザー」,ファイザー,後発品,,,90.80 ,,
内用薬,2329028F2267,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールナトリウム錠２０ｍｇ「ゼリア」,ゼリア新薬工業,後発品,,,62.60 ,,
内用薬,2329028F2275,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールＮａ錠２０ｍｇ「ＴＹＫ」,武田テバ薬品,後発品,,,90.80 ,R2.9.30まで,
内用薬,2329028F2291,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールＮａ錠２０ｍｇ「武田テバ」,武田テバ薬品,後発品,,,90.80 ,,
内用薬,2329028F2305,ラベプラゾールナトリウム,２０ｍｇ１錠,,,,ラベプラゾールＮａ錠２０ｍｇ「ニプロ」,ニプロＥＳファーマ,後発品,,,90.80 ,,
内用薬,2329028F3026,ラベプラゾールナトリウム,５ｍｇ１錠,,,,パリエット錠５ｍｇ,エーザイ,,先発品,○,48.50 ,,
内用薬,2329028F3034,ラベプラゾールナトリウム,５ｍｇ１錠,,,,ラベプラゾールＮａ錠５ｍｇ「ＡＡ」,あすか製薬,後発品,,,25.10 ,,R2.6.19収載
内用薬,2329028F3042,ラベプラゾールナトリウム,５ｍｇ１錠,,,,ラベプラゾールＮａ錠５ｍｇ「ＪＧ」,日本ジェネリック,後発品,,,18.30 ,,R2.6.19収載
内用薬,2329028F3050,ラベプラゾールナトリウム,５ｍｇ１錠,,,,ラベプラゾールＮａ錠５ｍｇ「ＹＤ」,陽進堂,後発品,,,18.30 ,,R2.6.19収載
内用薬,2329028F3069,ラベプラゾールナトリウム,５ｍｇ１錠,,,,ラベプラゾールＮａ錠５ｍｇ「杏林」,キョーリンリメディオ,後発品,,,25.10 ,,R2.6.19収載
内用薬,2329028F3077,ラベプラゾールナトリウム,５ｍｇ１錠,,,,ラベプラゾールＮａ錠５ｍｇ「サワイ」,沢井製薬,後発品,,,25.10 ,,R2.6.19収載
内用薬,2329028F3085,ラベプラゾールナトリウム,５ｍｇ１錠,,,,ラベプラゾールＮａ錠５ｍｇ「武田テバ」,武田テバ薬品,後発品,,,25.10 ,,R2.6.19収載
内用薬,2329028F3093,ラベプラゾールナトリウム,５ｍｇ１錠,,,,ラベプラゾールＮａ錠５ｍｇ「トーワ」,東和薬品,後発品,,,25.10 ,,R2.6.19収載
内用薬,2329028F3107,ラベプラゾールナトリウム,５ｍｇ１錠,,,,ラベプラゾールＮａ錠５ｍｇ「日新」,日新製薬（山形）,後発品,,,25.10 ,,R2.6.19収載
