院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	インビラーゼカプセル200mg	Invirase	中外製薬		カプセル：内服	200mg1カプセル	130.10円／カプセル	劇処	抗ウイルス・HIVプロテアーゼ阻害剤	625	サキナビルメシル酸塩	saquinavir mesilate（JAN）	6250010M1037	111433102	薬価収載2006.06.09	ROCHE0245	緑／淡褐		無水乳糖，結晶セルロース，ポビドン，デンプングリコール酸ナトリウム，タルク，ステアリン酸マグネシウム，ゼラチン，黒酸化鉄，黄色三二酸化鉄，三二酸化鉄，酸化チタン，食用青色2号，ラウリル硫酸ナトリウム
	インビラーゼ錠500mg	Invirase	中外製薬		錠：内服	500mg1錠	362.90円／錠	劇処	抗ウイルス・HIVプロテアーゼ阻害剤	625	サキナビルメシル酸塩	saquinavir mesilate（JAN）	6250010F1020	117658201	薬価収載2006.09.04	ROCHE／SQV500	薄黄赤～明るい灰黄赤又は薄赤みの黄		乳糖水和物，ポビドン，クロスカルメロースナトリウム，結晶セルロース，ステアリン酸マグネシウム，ヒプロメロース，タルク，酸化チタン，黄色三二酸化鉄，三二酸化鉄，トリアセチン
	インフルエンザHAワクチン“化血研”	Influenza HA Vaccine“KAKETSUKEN”	化学及血清療法研究所	アステラス製薬，武田薬品工業，第一三共	注射液：注射			局生劇処	生物学的製剤	631	インフルエンザHAワクチン	influenza HA vaccine（JP）	631340FA1020						ホルマリン（ホルムアルデヒド），チメロサール，塩化ナトリウム，リン酸水素ナトリウム水和物，リン酸二水素カリウム
	インフルエンザHAワクチン“化血研”TF	Influenza HA Vaccine“KAKETSUKEN”TF	化学及血清療法研究所	アステラス製薬	注射液：注射			局生劇処	生物学的製剤	631	インフルエンザHAワクチン	influenza HA vaccine（JP）	631340FA1071						ホルマリン（ホルムアルデヒドとして），フェノキシエタノール，塩化ナトリウム，リン酸水素ナトリウム水和物，リン酸二水素カリウム
	インフルエンザHAワクチン「北里第一三共」1mL		北里第一三共ワクチン	北里薬品産業，第一三共	注射液：注射			局生劇処	生物学的製剤	631	インフルエンザHAワクチン	influenza HA vaccine（JP）	631340FA1098						ホルマリン，リン酸水素ナトリウム水和物，リン酸二水素カリウム，塩化ナトリウム，ポリソルベート80，チメロサール，安定剤，緩衝剤，分散剤，保存剤
	インフルエンザHAワクチン「北里第一三共」シリンジ0.5mL		北里第一三共ワクチン	北里薬品産業，第一三共	キット：注射			局生劇処	生物学的製剤	631	インフルエンザHAワクチン	influenza HA vaccine（JP）	631340FG1066						ホルマリン，リン酸水素ナトリウム水和物，リン酸二水素カリウム，塩化ナトリウム，ポリソルベート80，安定剤，緩衝剤，分散剤
	インフルエンザHAワクチン「北里第一三共」シリンジ0.25mL		北里第一三共ワクチン	北里薬品産業，第一三共	キット：注射			局生劇処	生物学的製剤	631	インフルエンザHAワクチン	influenza HA vaccine（JP）	631340FG2020						ホルマリン，リン酸水素ナトリウム水和物，リン酸二水素カリウム，塩化ナトリウム，ポリソルベート80，安定剤，緩衝剤，分散剤
	インフルエンザHAワクチン「生研」	Influenza HA Vaccine“SEIKEN”	デンカ生研	アステラス製薬，武田薬品工業	注射液：注射			局生劇処	生物学的製剤	631	インフルエンザHAワクチン	influenza HA vaccine（JP）	631340FA1055						ホルマリン（ホルムアルデヒド），チメロサール，塩化ナトリウム，リン酸水素ナトリウム水和物，リン酸二水素カリウム
	ヴァイデックスECカプセル125	Videx EC	ブリストル・マイヤーズスクイブ		腸溶性カプセル：内服	125mg1カプセル	1,034.70円／カプセル	劇処	抗ウイルス・HIV逆転写酵素阻害剤	625	ジダノシン	didanosine（JAN）	6250003M1029	114472701	薬価収載2001.03.09	BMS125mg 6671	白		デンプングリコール酸ナトリウム，カルメロースナトリウム，メタクリル酸コポリマーLD，ラウリル硫酸ナトリウム，ポリソルベート80，フタル酸ジエチル，水酸化ナトリウム，タルク，ゼラチン
	ヴァイデックスECカプセル200	Videx EC	ブリストル・マイヤーズスクイブ		腸溶性カプセル：内服	200mg1カプセル	1,561.00円／カプセル	劇処	抗ウイルス・HIV逆転写酵素阻害剤	625	ジダノシン	didanosine（JAN）	6250003M2025	114473401	薬価収載2001.03.09	BMS200mg 6672	白		デンプングリコール酸ナトリウム，カルメロースナトリウム，メタクリル酸コポリマーLD，ラウリル硫酸ナトリウム，ポリソルベート80，フタル酸ジエチル，水酸化ナトリウム，タルク，ゼラチン
	ヴィキラックス配合錠	Viekirax	アッヴィ		錠：内服	1錠	23,057.50円／錠	劇処	抗ウイルス化学療法剤	625	オムビタスビル水和物・パリタプレビル水和物・リトナビル	ombitasvir hydrate・paritaprevir hydrate・ritonavir	6250108F1020	124458801	薬価収載2015.11.26	AV1	桃		コポリビドン，コハク酸d-α-トコフェロールポリエチレングリコール，軽質無水ケイ酸，モノラウリン酸プロピレングリコール，モノラウリン酸ソルビタン，フマル酸ステアリルナトリウム，ポリビニルアルコール（部分けん化物），マクロゴール4000，タルク，酸化チタン，三二酸化鉄
	ウイントマイロン錠250	Wintomylon	第一三共		錠：内服	250mg1錠	24.30円／錠	処	合成抗菌剤	624	ナリジクス酸	nalidixic acid（JP）	6241001F1250	111352501，111352502	薬価収載2002.07.05	W／〓703	灰褐	○	トウモロコシデンプン，カルメロースカルシウム，ポリビニルアルコール部分けん化物，三二酸化鉄，ステアリン酸マグネシウム
	ウイントマイロン錠500	Wintomylon	第一三共		錠：内服	500mg1錠	44.90円／錠	処	合成抗菌剤	624	ナリジクス酸	nalidixic acid（JP）	6241001F2036	111359401，111359402		W500／〓704	灰褐	○	トウモロコシデンプン，カルメロースカルシウム，ポリビニルアルコール部分けん化物，三二酸化鉄，ステアリン酸マグネシウム
	ウイントマイロンシロップ5％	Wintomylon	ニプロパッチ	第一三共	シロップ：内服	5％1mL	6.40円／mL	処	合成抗菌剤	624	ナリジクス酸	nalidixic acid（JP）	6241001Q1073	111369302	薬価収載2008.06.20				カンテン末，カルメロースナトリウム，パラオキシ安息香酸メチル，パラオキシ安息香酸プロピル，精製白糖，サッカリンナトリウム水和物，D-ソルビトール液，ステアリン酸ポリオキシル40，ジメチルポリシロキサン，二酸化ケイ素，グリセリン脂肪酸エステル，ソルビン酸，pH調節剤，黄色5号，香料，エチルバニリン，バニリン
	エアーナースクリーム5％	Airnurse	東光薬品工業	ラクール薬品販売	クリーム：外用	5％1g	128.20円／g	後	抗ウイルス剤	625	アシクロビル	aciclovir（JP）	6250701N1030	116541802，116541803	薬価収載2004.07.09	〓211	白		グリセリン，1,3-ブチレングリコール，ジメチルポリシロキサン，セタノール，ステアリン酸，ベヘン酸，流動パラフィン，スクワラン，ステアリン酸グリセリン，ステアリン酸ポリオキシル，ミリスチン酸イソプロピル，ポリオキシエチレン硬化ヒマシ油，水酸化Na
	エアーナース軟膏5％	Airnurse	東光薬品工業	ラクール薬品販売	軟膏・硬膏：外用	5％1g	128.20円／g	後局	抗ウイルス剤	625	アシクロビル	aciclovir（JP）	6250701M1051	115559402，115559403	薬価収載2003.07.04	〓210	白		マクロゴール，グリセリン
	エイムゲン	Aimmugen	化学及血清療法研究所	アステラス製薬	注射用：注射			生劇処	生物学的製剤	631	乾燥組織培養不活化A型肝炎ワクチン	freeze-dried inactivated tissue culture hepatitis A vaccine（生）	631340GD1030						乳糖水和物，D-ソルビトール，L-グルタミン酸ナトリウム，L-アルギニン塩酸塩，ポリソルベート80，塩化ナトリウム，リン酸水素ナトリウム水和物，リン酸二水素カリウム，塩化カリウム
	エクサシン注射液200	Exacin	旭化成ファーマ		注射液：注射	200mg2mL1管	535.00円／管	局処	アミノグリコシド系抗生物質	612	イセパマイシン硫酸塩	isepamicin sulfate（JP）	6123404A1078	110712801	薬価収載2005.12.16				亜硫酸水素ナトリウム，等張化剤，pH調節剤
	エクサシン注射液400	Exacin	旭化成ファーマ		注射液：注射	400mg2mL1管	1,051.00円／管	局処	アミノグリコシド系抗生物質	612	イセパマイシン硫酸塩	isepamicin sulfate（JP）	6123404A2031	110714201					亜硫酸水素ナトリウム，pH調節剤
	エサンブトール錠125mg	Esanbutol	サンド		錠：内服	125mg1錠	9.40円／錠	劇処	抗酸菌症治療剤	622	エタンブトール塩酸塩	ethambutol hydrochloride（JP）	6225001F1044	111347102	薬価収載2001.09.07	E125	黄		トウモロコシデンプン，結晶セルロース，乳糖水和物，ポビドン，ステアリン酸マグネシウム，ステアリン酸，ヒドロキシプロピルセルロース，酸化チタン，乾燥乳状白ラック，ポリオキシエチレン（105）ポリオキシプロピレン（5）グリコール，サッカリンナトリウム水和物，リボフラビン
	エサンブトール錠250mg	Esanbutol	サンド		錠：内服	250mg1錠	18.60円／錠	劇処	抗酸菌症治療剤	622	エタンブトール塩酸塩	ethambutol hydrochloride（JP）	6225001F2040	111349502	薬価収載2001.09.07	E250	黄		トウモロコシデンプン，結晶セルロース，乳糖水和物，ポビドン，ステアリン酸マグネシウム，ステアリン酸，ヒドロキシプロピルセルロース，酸化チタン，乾燥乳状白ラック，ポリオキシエチレン（105）ポリオキシプロピレン（5）グリコール，サッカリンナトリウム水和物，リボフラビン
	エジュラント錠25mg	Edurant	ヤンセンファーマ		錠：内服	25mg1錠	2,108.70円／錠	劇処	抗ウイルス化学療法剤〔非ヌクレオシド系逆転写酵素阻害剤（NNRTI）〕	625	リルピビリン塩酸塩	rilpivirine hydrochloride（JAN）	6250036F1024	121491801	薬価収載2012.05.29	TMC／25 TMC25	白～オフホワイト		乳糖水和物，クロスカルメロースナトリウム，ポビドン，ポリソルベート20，結晶セルロース，軽質無水ケイ酸，ステアリン酸マグネシウム，マクロゴール4000，ヒプロメロース，トリアセチン，酸化チタン
	エスカゾール錠200mg	Eskazole	グラクソ・スミスクライン		錠：内服	200mg1錠	399.10円／錠	劇処	ベンズイミダゾール系駆虫剤	642	アルベンダゾール	albendazole（JAN）	6429007F1033	111682302	薬価収載2007.12.21				乳糖水和物，ポビドン，結晶セルロース，トウモロコシデンプン，デンプングリコール酸ナトリウム，ラウリル硫酸ナトリウム，サッカリンナトリウム水和物，ステアリン酸マグネシウム，ヒプロメロース，プロピレングリコール
	エピビル錠150	Epivir	ヴィーブヘルスケア	グラクソ・スミスクライン	錠：内服	150mg1錠	840.70円／錠	劇処	抗ウイルス・HIV逆転写酵素阻害剤	625	ラミブジン	lamivudine（JAN）	6250006F1031	111428702	薬価収載2003.09.30	GX CJ7	白		結晶セルロース，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム，酸化チタン，ヒプロメロース，マクロゴール400，ポリソルベート80
	エピビル錠300	Epivir	ヴィーブヘルスケア	グラクソ・スミスクライン	錠：内服	300mg1錠	1,649.10円／錠	劇処	抗ウイルス・HIV逆転写酵素阻害剤	625	ラミブジン	lamivudine（JAN）	6250006F2020	115687401	薬価収載2003.09.30	GX EJ7	灰		結晶セルロース，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム，酸化チタン，黒酸化鉄，ヒプロメロース，マクロゴール400，ポリソルベート80
	エプジコム配合錠	Epzicom	ヴィーブヘルスケア	グラクソ・スミスクライン	錠：内服	1錠	3,981.10円／錠	劇処	抗ウイルス化学療法剤	625	ラミブジン・アバカビル硫酸塩	lamivudine・abacavir sulfate	6250102F1031	116570801	薬価収載2009.09.25	GS FC2	橙		ステアリン酸マグネシウム，結晶セルロース，デンプングリコール酸ナトリウム，ヒプロメロース，酸化チタン，マクロゴール400，ポリソルベート80，黄色5号
